,xAcc,yAcc,zAcc
3597,-0.0622,-0.0363,-9.2055
3598,0.0065,-0.0213,-9.1914
3599,0.0244,-0.0109,-9.181
3600,-0.0529,-0.0422,-9.1704
3601,-0.0265,-0.0342,-9.1438
3602,-0.0136,-0.0133,-9.1538
3603,-0.0611,-0.0313,-9.1368
3604,0.0,-0.0414,-9.1073
3605,0.0312,-0.038,-9.1325
3606,-0.0394,-0.0553,-9.1351
3607,-0.0075,-0.0519,-9.1425
3608,0.0361,-0.0389,-9.1561
3609,-0.0246,-0.0607,-9.1616
3610,0.0116,-0.0611,-9.1902
3611,0.0659,-0.0357,-9.1896
3612,-0.0144,-0.0357,-9.1767
3613,-0.0335,-0.0275,-9.1961
3614,0.0333,-0.006,-9.2093
3615,0.0023,-0.021,-9.2092
3616,-0.0116,-0.0497,-9.1739
3617,0.048,-0.0219,-9.157
3618,0.0036,-0.0147,-9.1678
3619,-0.0214,-0.034,-9.1647
3620,0.0487,-0.0155,-9.1625
3621,0.0148,-0.0291,-9.163
3622,-0.0259,-0.0419,-9.1592
3623,0.0516,-0.0293,-9.1566
3624,0.0324,-0.0523,-9.1823
3625,-0.014,-0.0662,-9.1741
3626,0.0558,-0.0255,-9.1614
3627,0.0494,-0.026,-9.163
3628,-0.0116,-0.0525,-9.1408
3629,0.0425,-0.0263,-9.1413
3630,0.0429,-0.0126,-9.1648
3631,-0.0306,-0.019,-9.1583
3632,0.0256,-0.0105,-9.1434
3633,0.0345,-0.0119,-9.1513
3634,-0.0492,-0.05,-9.1543
3635,0.0043,-0.0438,-9.1631
3636,0.0389,-0.0126,-9.1669
3637,-0.0227,-0.0231,-9.1549
3638,0.0247,-0.0146,-9.1427
3639,0.047,-0.0031,-9.1482
3640,-0.0344,-0.0233,-9.1621
3641,0.0043,-0.0328,-9.1821
3642,0.0538,-0.0008,-9.1915
3643,-0.0382,-0.0128,-9.1791
3644,-0.0272,-0.0358,-9.1375
3645,0.0426,-0.0218,-9.1191
3646,-0.0122,-0.0387,-9.136
3647,0.0042,-0.0458,-9.1382
3648,0.0787,-0.0215,-9.141
3649,0.0063,-0.0251,-9.1682
3650,-0.0264,-0.0348,-9.2025
3651,0.0532,0.0029,-9.1981
3652,0.0303,-0.0027,-9.1598
3653,-0.0071,-0.0491,-9.1565
3654,0.0379,-0.0209,-9.1818
3655,0.0232,-0.0177,-9.1827
3656,-0.0104,-0.0556,-9.1702
3657,0.0665,-0.0137,-9.1764
3658,0.0463,-0.0016,-9.1852
3659,-0.0399,-0.0432,-9.156
3660,0.0124,-0.0272,-9.1428
3661,0.0093,-0.0075,-9.1659
3662,-0.0426,-0.0317,-9.162
3663,0.015,-0.0139,-9.147
3664,0.0306,-0.0002,-9.1541
3665,-0.0166,-0.0379,-9.1636
3666,0.0419,-0.0277,-9.1745
3667,0.0566,0.0101,-9.1717
3668,-0.009,-0.0151,-9.1419
3669,0.0451,-0.0496,-9.1228
3670,0.0616,-0.0495,-9.1517
3671,-0.045,-0.0624,-9.1585
3672,-0.0172,-0.0464,-9.1484
3673,0.0572,-0.0108,-9.1773
3674,-0.0013,-0.0322,-9.1836
3675,0.0178,-0.0442,-9.1649
3676,0.0784,-0.0233,-9.1767
3677,0.0147,-0.045,-9.167
3678,0.011,-0.0517,-9.148
3679,0.0618,-0.0069,-9.1714
3680,0.0122,-0.0148,-9.1904
3681,-0.0178,-0.0517,-9.1952
3682,0.0482,-0.031,-9.2036
3683,0.0353,-0.0292,-9.2009
3684,-0.0042,-0.0493,-9.1798
3685,0.0332,-0.0229,-9.1759
3686,0.0039,-0.0123,-9.1501
3687,-0.0214,-0.0242,-9.1215
3688,0.0604,-0.0038,-9.1334
3689,0.0425,-0.0001,-9.1519
3690,-0.0228,-0.0177,-9.1394
3691,0.0405,-0.0166,-9.1322
3692,0.0408,-0.0118,-9.1441
3693,-0.0207,-0.0191,-9.1292
3694,0.0233,-0.0085,-9.1257
3695,0.0389,0.0117,-9.1562
3696,-0.0282,-0.0114,-9.1885
3697,-0.0077,-0.0128,-9.1923
3698,-0.0089,0.0051,-9.1911
3699,-0.0853,-0.0089,-9.1689
3700,-0.0367,0.0066,-9.1601
3701,0.0114,0.0345,-9.231
3702,-0.0588,0.0297,-9.2709
3703,-0.0135,0.0179,-9.2259
3704,0.0762,0.0048,-9.1786
3705,0.0074,-0.0139,-9.2093
3706,-0.0071,-0.0077,-9.262
3707,0.0546,-0.0025,-9.2568
3708,0.0085,-0.0766,-9.1912
3709,-0.0073,-0.1303,-9.1111
3710,0.0593,-0.1035,-9.0552
3711,0.0611,-0.1298,-9.0129
3712,0.083,-0.1661,-9.0233
3713,0.1755,-0.1396,-9.0525
3714,0.166,-0.091,-9.0625
3715,0.1583,-0.0645,-9.053
3716,0.2225,-0.0588,-9.0112
3717,0.1551,-0.0633,-9.0066
3718,0.0537,-0.0671,-9.0654
3719,0.0428,-0.0751,-9.1223
3720,-0.0318,-0.1383,-9.1734
3721,0.2159,-1.5373,-9.2172
3722,1.1876,-5.9104,-9.2085
3723,1.6232,-7.5009,-9.208
3724,0.9862,-3.8705,-9.2665
3725,0.1119,-0.382,-9.3038
3726,-0.5858,1.4306,-9.3057
3727,-0.8545,2.1585,-9.3201
3728,-0.8633,2.5501,-9.3196
3729,-0.9553,2.7792,-9.2448
3730,-1.0362,2.6539,-9.1615
3731,-0.8662,2.2759,-9.1125
3732,-0.6599,1.8013,-9.0752
3733,-0.5459,1.2068,-9.0662
3734,-0.3637,0.7485,-9.0352
3735,-0.1848,0.4489,-9.0228
3736,-0.1393,0.1347,-9.052
3737,-0.083,0.0045,-9.0815
3738,-0.0272,0.0282,-9.1509
3739,-0.1037,0.0457,-9.2113
3740,-0.1346,0.0566,-9.2047
3741,-0.0843,0.08,-9.1934
3742,-0.1247,0.0882,-9.2345
3743,-0.1305,0.0682,-9.2863
3744,-0.0489,0.0885,-9.2996
3745,-0.0599,0.1056,-9.3026
3746,-0.05,0.1033,-9.2741
3747,0.0504,0.134,-9.2292
3748,0.042,0.1348,-9.2003
3749,0.0254,0.1219,-9.1696
3750,0.113,0.1365,-9.1551
3751,0.1187,0.1346,-9.1481
3752,0.0638,0.1074,-9.1124
3753,0.1162,0.1157,-9.088
3754,0.147,0.1194,-9.0785
3755,0.1036,0.0621,-9.065
3756,0.1621,0.0626,-9.1081
3757,0.1857,0.0842,-9.1626
3758,0.1058,0.0706,-9.1607
3759,0.154,0.0627,-9.159
3760,0.1879,0.0509,-9.2122
3761,0.093,0.02,-9.232
3762,0.1113,0.0165,-9.2293
3763,0.1678,0.0352,-9.2395
3764,0.1016,0.0137,-9.2223
3765,0.1032,-0.0039,-9.1948
3766,0.1585,-0.0103,-9.1973
3767,0.1001,-0.0547,-9.1876
3768,0.1051,-0.0704,-9.1538
3769,0.1825,-0.0579,-9.1188
3770,0.1432,-0.0765,-9.0952
3771,0.1204,-0.0926,-9.0802
3772,0.1568,-0.1256,-9.0655
3773,0.1003,-0.1638,-9.0613
3774,0.0713,-0.1768,-9.0639
3775,0.1199,-0.1614,-9.0746
3776,0.0812,-0.1838,-9.0979
3777,0.0462,-0.2204,-9.1565
3778,0.0912,-0.205,-9.1682
3779,0.0419,-0.2001,-9.1395
3780,-0.0177,-0.2035,-9.1379
3781,0.0394,-0.1768,-9.1623
3782,0.0063,-0.1858,-9.1637
3783,-0.0699,-0.2017,-9.1737
3784,-0.008,-0.1686,-9.1936
3785,-0.0093,-0.1648,-9.1716
3786,-0.0594,-0.1787,-9.1649
3787,0.001,-0.1601,-9.1685
3788,-0.0009,-0.1611,-9.1729
3789,-0.0736,-0.2029,-9.1641
3790,-0.0395,-0.1893,-9.1428
3791,-0.0171,-0.1701,-9.1482
3792,-0.0899,-0.2094,-9.1428
3793,-0.0635,-0.2047,-9.131
3794,-0.0259,-0.1836,-9.1639
3795,-0.0916,-0.1932,-9.1737
3796,-0.0823,-0.1765,-9.1348
3797,-0.0387,-0.144,-9.1175
3798,-0.1143,-0.1437,-9.1343
3799,-0.1182,-0.1292,-9.1659
3800,-0.0376,-0.0961,-9.1766
3801,-0.0944,-0.0959,-9.1425
3802,-0.1076,-0.0781,-9.1228
3803,-0.0339,-0.0378,-9.1535
3804,-0.089,-0.037,-9.1804
3805,-0.113,-0.0282,-9.1911
3806,-0.0264,0.0024,-9.1922
3807,-0.0597,0.0211,-9.1733
3808,-0.0919,0.0337,-9.1536
3809,-0.0042,0.0559,-9.1566
3810,-0.0319,0.0457,-9.1621
3811,-0.0731,0.0262,-9.1762
3812,0.0024,0.0785,-9.1799
3813,-0.0071,0.1146,-9.1524
3814,-0.0677,0.11,-9.1472
3815,0.0013,0.1436,-9.1563
3816,0.0147,0.175,-9.1675
3817,-0.043,0.1437,-9.1781
3818,0.0247,0.1575,-9.1795
3819,0.0641,0.1956,-9.186
3820,0.0115,0.1802,-9.1916
3821,0.0303,0.1918,-9.1925
3822,0.0668,0.2112,-9.2089
3823,0.0047,0.1909,-9.2226
3824,0.0228,0.2033,-9.26
3825,0.0771,0.2245,-9.2662
3826,0.0192,0.1791,-9.2054
3827,0.0405,0.1499,-9.1935
3828,0.092,0.1706,-9.2067
3829,0.026,0.1484,-9.1822
3830,0.0143,0.1139,-9.1553
3831,0.0715,0.1258,-9.1577
3832,0.0269,0.0946,-9.1773
3833,0.02,0.0457,-9.1662
3834,0.0933,0.0556,-9.1419
3835,0.0463,0.0391,-9.1495
3836,0.0173,0.0162,-9.1546
3837,0.0665,0.0416,-9.1706
3838,0.0041,0.0254,-9.1867
3839,-0.0235,-0.0199,-9.1753
3840,0.0397,-0.0271,-9.1715
3841,0.004,-0.0491,-9.1772
3842,-0.0118,-0.0988,-9.1638
3843,0.0511,-0.0881,-9.151
3844,0.0201,-0.0928,-9.1544
3845,-0.0374,-0.1359,-9.1459
3846,0.013,-0.1184,-9.1436
3847,0.0164,-0.097,-9.152
3848,-0.0335,-0.119,-9.1459
3849,0.0256,-0.1335,-9.1537
3850,0.0559,-0.1322,-9.1528
3851,-0.0136,-0.146,-9.1347
3852,0.0152,-0.1482,-9.1454
3853,0.0448,-0.1299,-9.1438
3854,-0.024,-0.1554,-9.1069
3855,0.0105,-0.1716,-9.1127
3856,0.0627,-0.1454,-9.1389
3857,-0.0013,-0.1561,-9.1298
3858,0.0122,-0.1566,-9.1462
3859,0.0618,-0.15,-9.1637
3860,-0.0119,-0.1807,-9.1763
3861,-0.0064,-0.1697,-9.1668
3862,0.0609,-0.1341,-9.1283
3863,0.0,-0.1529,-9.1297
3864,-0.018,-0.1537,-9.1362
3865,0.0418,-0.1074,-9.1514
3866,-0.004,-0.1197,-9.1739
3867,-0.0253,-0.1219,-9.1682
3868,0.0475,-0.0819,-9.1649
3869,0.0126,-0.095,-9.161
3870,-0.0298,-0.1004,-9.1492
3871,0.0522,-0.086,-9.1465
3872,0.0404,-0.0837,-9.1699
3873,-0.0236,-0.0776,-9.1889
3874,0.0327,-0.0448,-9.1693
3875,0.0278,-0.0413,-9.1679
3876,-0.0191,-0.0469,-9.1797
3877,0.0525,-0.0196,-9.1721
3878,0.0521,0.0021,-9.1782
3879,-0.0356,0.0105,-9.1857
3880,0.0093,0.0388,-9.1756
3881,0.0332,0.0596,-9.179
3882,-0.0309,0.0283,-9.1724
3883,0.0171,0.04,-9.1817
3884,0.0514,0.0667,-9.1878
3885,-0.0253,0.0323,-9.1549
3886,-0.0025,0.0336,-9.1483
3887,0.0386,0.0669,-9.1644
3888,-0.0264,0.0554,-9.1822
3889,-0.0128,0.0591,-9.1907
3890,0.0232,0.0944,-9.1772
3891,-0.0323,0.0837,-9.1748
3892,-0.0205,0.0671,-9.1917
3893,0.0242,0.0901,-9.1806
3894,-0.0381,0.0604,-9.1408
3895,-0.0541,0.0308,-9.1425
3896,-0.0028,0.0558,-9.1917
3897,-0.0512,0.047,-9.194
3898,-0.0787,0.0234,-9.1765
3899,-0.0096,0.0391,-9.2104
3900,-0.0215,0.0429,-9.2227
3901,-0.0705,0.0137,-9.1843
3902,-0.0214,0.0163,-9.1797
3903,-0.0473,0.0179,-9.1805
3904,-0.0942,-0.014,-9.1647
3905,-0.0026,0.0093,-9.1907
3906,0.002,0.027,-9.1993
3907,-0.0617,-0.001,-9.1635
3908,-0.0241,-0.0062,-9.1489
3909,-0.0046,-0.005,-9.1298
3910,-0.0663,-0.0382,-9.1344
3911,-0.0391,-0.0436,-9.1673
3912,-0.0108,-0.0303,-9.1814
3913,-0.0688,-0.0707,-9.1976
3914,-0.024,-0.0709,-9.2088
3915,0.008,-0.0439,-9.2083
3916,-0.0577,-0.0662,-9.1746
3917,-0.0198,-0.0685,-9.1624
3918,0.0394,-0.0428,-9.1722
3919,-0.0246,-0.0589,-9.1406
3920,-0.0019,-0.0595,-9.1333
3921,0.062,-0.0336,-9.1608
3922,0.0138,-0.055,-9.1507
3923,0.0113,-0.0519,-9.1035
3924,0.0695,-0.0199,-9.1059
3925,0.0536,-0.0368,-9.1576
3926,0.0378,-0.0576,-9.1563
3927,0.0825,-0.0453,-9.1478
3928,0.0476,-0.0508,-9.1591
3929,0.0221,-0.0633,-9.1534
3930,0.096,-0.0598,-9.1502
3931,0.0772,-0.0429,-9.1674
3932,0.0266,-0.0437,-9.1845
3933,0.0892,-0.0378,-9.1778
3934,0.0719,-0.0368,-9.1628
3935,0.0296,-0.0587,-9.1484
3936,0.0991,-0.0386,-9.1451
3937,0.082,-0.0336,-9.1384
3938,0.021,-0.053,-9.1413
3939,0.0831,-0.0303,-9.1668
3940,0.0968,-0.0138,-9.1779
3941,0.025,-0.0474,-9.1696
3942,0.0717,-0.0314,-9.1686
3943,0.1058,-0.0111,-9.1873
3944,0.0422,-0.0356,-9.201
3945,0.059,-0.032,-9.2096
3946,0.0701,-0.0184,-9.2137
3947,0.0215,-0.0287,-9.1957
3948,0.0406,-0.0163,-9.1415
3949,0.063,-0.0023,-9.1239
3950,0.0083,-0.0367,-9.1687
3951,0.0191,-0.0433,-9.1767
3952,0.0465,-0.0186,-9.1654
3953,-0.027,-0.049,-9.1685
3954,-0.0164,-0.0686,-9.1608
3955,0.0473,-0.0491,-9.1578
3956,-0.0271,-0.0657,-9.1759
3957,-0.0462,-0.0928,-9.1771
3958,0.0286,-0.0738,-9.179
3959,-0.0225,-0.063,-9.189
3960,-0.0422,-0.0571,-9.1666
3961,0.0241,-0.0196,-9.1448
3962,-0.0177,-0.0257,-9.1579
3963,-0.054,-0.0593,-9.1877
3964,0.0139,-0.0462,-9.1935
3965,-0.0181,-0.0236,-9.1703
3966,-0.0787,-0.0525,-9.1426
3967,0.0099,-0.0428,-9.1418
3968,0.0083,-0.0365,-9.1635
3969,-0.0603,-0.0483,-9.1536
3970,-0.0063,-0.0055,-9.1356
3971,-0.0183,0.0076,-9.1695
3972,-0.078,-0.0261,-9.1936
3973,-0.0118,-0.0188,-9.1623
3974,0.0073,0.0094,-9.1515
3975,-0.0554,0.0014,-9.1384
3976,-0.0036,-0.0025,-9.1294
3977,0.0,-0.0093,-9.1714
3978,-0.079,-0.0173,-9.1911
3979,-0.0255,-0.0042,-9.1384
3980,0.0285,0.0127,-9.149
3981,-0.035,-0.0022,-9.1784
3982,-0.0214,-0.0166,-9.1572
3983,0.0403,-0.0022,-9.1763
3984,-0.0295,-0.0091,-9.172
3985,-0.0307,-0.0119,-9.1805
3986,0.0343,0.0187,-9.1951
3987,-0.0377,0.0032,-9.173
3988,-0.0484,-0.0196,-9.1644
3989,0.0533,0.0227,-9.1628
3990,0.0211,0.0158,-9.1684
3991,-0.0156,-0.007,-9.147
3992,0.0557,0.0153,-9.1211
3993,0.0207,0.0094,-9.1356
3994,-0.0138,-0.0141,-9.1793
3995,0.0597,-0.006,-9.1837
3996,0.032,0.0134,-9.1624
3997,-0.0334,-0.0033,-9.1544
3998,0.0385,-0.0017,-9.1436
3999,0.0551,-0.0076,-9.1409
4000,-0.0131,-0.0414,-9.1424
4001,0.0298,-0.0327,-9.1732
4002,0.0393,-0.0125,-9.1775
4003,-0.0217,-0.0401,-9.1616
4004,0.0341,-0.0437,-9.1484
4005,0.0579,-0.0374,-9.1261
4006,-0.0255,-0.0776,-9.1345
4007,0.0194,-0.0528,-9.1499
4008,0.0682,-0.0222,-9.151
4009,-0.0248,-0.063,-9.1537
4010,-0.01,-0.0665,-9.1289
4011,0.0678,-0.0569,-9.126
4012,0.0153,-0.0883,-9.1375
4013,0.0104,-0.0871,-9.1366
4014,0.0502,-0.0542,-9.1355
4015,0.0007,-0.0772,-9.1293
4016,0.0138,-0.0955,-9.1478
4017,0.0427,-0.055,-9.1646
4018,-0.0203,-0.0528,-9.1477
4019,-0.011,-0.065,-9.1341
4020,0.0542,-0.0585,-9.1346
4021,-0.0084,-0.0726,-9.1376
4022,-0.0447,-0.0917,-9.1433
4023,0.023,-0.0673,-9.1439
4024,-0.0039,-0.0556,-9.144
4025,-0.0304,-0.0773,-9.1394
4026,0.0214,-0.0478,-9.155
4027,-0.0175,-0.029,-9.1648
4028,-0.0525,-0.0561,-9.1527
4029,0.0233,-0.0495,-9.1571
4030,0.0243,-0.0397,-9.1722
4031,-0.0387,-0.0485,-9.1586
4032,0.0268,-0.0317,-9.1724
4033,0.0541,-0.0213,-9.1859
4034,-0.0136,-0.0278,-9.172
4035,0.0259,-0.0007,-9.1646
4036,0.0383,0.0078,-9.1781
4037,-0.0292,-0.0314,-9.2127
4038,0.0122,-0.0145,-9.1801
4039,0.0266,0.0177,-9.1334
4040,-0.0466,-0.0184,-9.1685
4041,-0.0151,-0.0437,-9.1751
4042,0.0226,-0.0075,-9.165
4043,-0.0253,0.0041,-9.174
4044,0.0094,0.0024,-9.1635
4045,0.0615,0.0286,-9.1543
4046,-0.0099,-0.0051,-9.1339
4047,-0.0108,-0.0279,-9.1463
4048,0.0512,-0.002,-9.1604
4049,-0.0211,-0.0105,-9.1431
4050,-0.0442,-0.0014,-9.1454
4051,0.0345,0.0217,-9.1563
4052,-0.0088,0.0108,-9.164
4053,-0.0451,-0.0179,-9.1732
4054,0.0226,-0.0259,-9.1811
4055,-0.005,-0.0275,-9.1709
4056,-0.0478,-0.0429,-9.155
4057,0.0219,-0.0141,-9.1692
4058,0.0047,-0.0145,-9.1797
4059,-0.0512,-0.0452,-9.1486
4060,0.0129,-0.0259,-9.1406
4061,0.0166,-0.0221,-9.1537
4062,-0.0483,-0.0572,-9.1517
4063,0.0005,-0.0442,-9.1593
4064,0.0065,-0.0274,-9.1516
4065,-0.0479,-0.063,-9.1476
4066,0.013,-0.0543,-9.1457
4067,0.0343,-0.0405,-9.1453
4068,-0.0422,-0.05,-9.1618
4069,-0.0005,-0.0361,-9.1796
4070,0.0555,-0.0291,-9.1726
4071,-0.0072,-0.0574,-9.152
4072,0.0095,-0.0645,-9.1644
4073,0.0324,-0.0328,-9.1475
4074,-0.031,-0.0627,-9.1283
4075,0.0062,-0.0793,-9.133
4076,0.0652,-0.0456,-9.1687
4077,0.0088,-0.0476,-9.1872
4078,0.0152,-0.0348,-9.1661
4079,0.0704,-0.0024,-9.1639
4080,0.0204,-0.0444,-9.1483
4081,0.0053,-0.0678,-9.148
4082,0.0641,-0.037,-9.1565
4083,0.0219,-0.0481,-9.1667
4084,-0.009,-0.0537,-9.1483
4085,0.0716,-0.0344,-9.1206
4086,0.0373,-0.0235,-9.1297
4087,-0.0017,-0.0327,-9.1309
4088,0.0695,-0.0166,-9.1419
4089,0.032,-0.0193,-9.1649
4090,-0.0201,-0.0399,-9.1687
4091,0.044,-0.0124,-9.1733
4092,0.0286,-0.0153,-9.1776
4093,-0.0309,-0.0408,-9.1721
4094,0.0398,-0.006,-9.1639
4095,0.0523,-0.0071,-9.1576
4096,-0.0138,-0.0462,-9.1553
4097,0.0559,-0.0232,-9.1541
4098,0.0829,-0.0029,-9.1368
4099,-0.0001,-0.0176,-9.1454
4100,0.0282,-0.021,-9.161
4101,0.0577,-0.0188,-9.1527
4102,-0.0106,-0.0346,-9.1501
4103,0.0129,-0.0334,-9.1616
4104,0.0653,-0.0301,-9.1635
4105,-0.0001,-0.0587,-9.1487
4106,0.0038,-0.0424,-9.1592
4107,0.0521,-0.0003,-9.1704
4108,-0.01,-0.0208,-9.1629
4109,-0.024,-0.0359,-9.1555
4110,0.0407,-0.0188,-9.1661
4111,0.0005,-0.0384,-9.1775
4112,-0.0116,-0.0459,-9.1942
4113,0.0678,-0.0137,-9.1808
4114,0.0038,-0.0294,-9.1431
4115,-0.0507,-0.0378,-9.1679
4116,0.0314,-0.0111,-9.18
4117,-0.0038,-0.039,-9.1601
4118,-0.0658,-0.0506,-9.168
4119,0.0082,-0.0309,-9.1675
4120,-0.0054,-0.044,-9.1371
4121,-0.0597,-0.0418,-9.1362
4122,0.0052,-0.0174,-9.1643
4123,0.0047,-0.0104,-9.1724
4124,-0.0578,-0.0198,-9.1667
4125,-0.002,-0.0206,-9.1733
4126,0.0031,-0.0292,-9.1817
4127,-0.0626,-0.0428,-9.1718
4128,0.0051,-0.0191,-9.1775
4129,0.0166,0.0102,-9.1785
4130,-0.0703,-0.0205,-9.1491
4131,-0.0226,-0.0281,-9.128
4132,0.0204,-0.0048,-9.1438
4133,-0.0451,-0.0066,-9.165
4134,-0.0103,0.0,-9.1586
4135,0.0362,-0.0081,-9.1548
4136,-0.025,-0.0242,-9.1593
4137,-0.0021,-0.0121,-9.1455
4138,0.0381,0.0085,-9.1659
4139,-0.0399,-0.0315,-9.1844
4140,-0.0449,-0.0481,-9.1638
4141,0.028,-0.0077,-9.159
4142,-0.0025,-0.0164,-9.1794
4143,-0.0206,-0.0395,-9.1758
4144,0.0448,-0.0156,-9.1525
4145,0.0101,-0.0041,-9.1455
4146,-0.0261,-0.0372,-9.1345
4147,0.0287,-0.0522,-9.1536
4148,-0.0028,-0.0471,-9.1687
4149,-0.0352,-0.0454,-9.1618
4150,0.0385,-0.0255,-9.1381
4151,0.0249,-0.0187,-9.1543
4152,-0.0139,-0.0289,-9.1976
4153,0.0512,0.0054,-9.1776
4154,0.0388,0.001,-9.1396
4155,-0.0106,-0.0548,-9.1357
4156,0.056,-0.0377,-9.1467
4157,0.0643,-0.007,-9.1422
4158,-0.0179,-0.0215,-9.1468
4159,0.0203,-0.0312,-9.1561
4160,0.0552,-0.0275,-9.1597
4161,0.0058,-0.0515,-9.1437
4162,0.0446,-0.0556,-9.1213
4163,0.062,-0.0172,-9.1288
4164,-0.0044,-0.0292,-9.1572
4165,0.0264,-0.0438,-9.1874
4166,0.0691,-0.0277,-9.1796
4167,-0.0148,-0.0273,-9.1765
4168,-0.0197,-0.0409,-9.183
4169,0.0506,-0.013,-9.1736
4170,-0.0033,-0.0117,-9.1943
4171,-0.0099,-0.0408,-9.219
4172,0.0492,-0.0382,-9.1889
4173,-0.0169,-0.0585,-9.1435
4174,-0.0248,-0.0516,-9.1491
4175,0.0464,-0.024,-9.1647
4176,-0.0046,-0.048,-9.1669
4177,-0.0214,-0.0552,-9.2071
4178,0.0453,-0.0297,-9.2051
4179,0.0071,-0.0371,-9.1695
4180,-0.033,-0.0573,-9.1608
4181,0.0449,-0.0356,-9.1493
4182,0.0234,-0.0246,-9.1481
4183,-0.026,-0.0473,-9.1583
4184,0.0562,-0.0197,-9.1611
4185,0.0481,-0.0036,-9.1502
4186,-0.0198,-0.0444,-9.1656
4187,0.0378,-0.0328,-9.1649
4188,0.0536,0.0056,-9.1514
4189,-0.0073,-0.011,-9.1557
4190,0.0245,-0.0181,-9.1562
4191,0.0342,-0.0126,-9.172
4192,-0.0268,-0.0266,-9.1849
4193,0.0143,-0.0137,-9.186
4194,0.0293,0.0075,-9.1863
4195,-0.0442,-0.0091,-9.1606
4196,-0.0073,-0.027,-9.1635
4197,0.0293,-0.0217,-9.1866
4198,-0.0244,-0.032,-9.1777
4199,0.0011,-0.0336,-9.1586
4200,0.0513,-0.0108,-9.1472
4201,-0.0044,-0.0233,-9.1405
4202,-0.0024,-0.0201,-9.1237
4203,0.0568,-0.0059,-9.1207
4204,-0.0033,-0.0335,-9.1223
4205,-0.0256,-0.0307,-9.1232
4206,0.0425,-0.0102,-9.1434
4207,-0.0176,-0.0322,-9.1596
4208,-0.0525,-0.0402,-9.1438
4209,0.0278,-0.0215,-9.1548
4210,-0.0087,-0.0358,-9.1647
4211,-0.055,-0.0516,-9.163
4212,0.032,-0.006,-9.1552
4213,0.0199,0.0055,-9.1285
4214,-0.0471,-0.0472,-9.1491
4215,0.0191,-0.0363,-9.17
4216,0.0069,-0.0274,-9.1539
4217,-0.0499,-0.0596,-9.149
4218,0.0094,-0.0262,-9.1654
4219,-0.0074,-0.0081,-9.191
4220,-0.0595,-0.0273,-9.2076
4221,0.0044,-0.0185,-9.1848
4222,0.0221,-0.0203,-9.1619
4223,-0.0416,-0.0457,-9.1582
4224,-0.0035,-0.0373,-9.1741
4225,0.0316,-0.0206,-9.1734
4226,-0.0384,-0.0485,-9.1595
4227,0.0011,-0.0539,-9.1706
4228,0.0494,-0.0308,-9.1876
4229,-0.0352,-0.0397,-9.185
4230,-0.0193,-0.0545,-9.1541
4231,0.0477,-0.0587,-9.1299
4232,-0.0166,-0.0585,-9.1478
4233,-0.0237,-0.0438,-9.1637
4234,0.0373,-0.0176,-9.1646
4235,-0.0051,-0.0257,-9.1534
4236,-0.0012,-0.0461,-9.1235
4237,0.0737,-0.0272,-9.1466
4238,0.0192,-0.0304,-9.1755
4239,-0.0071,-0.0323,-9.1628
4240,0.0797,-0.0048,-9.1538
4241,0.0349,-0.017,-9.1778
4242,-0.0369,-0.041,-9.1657
4243,0.0398,-0.0202,-9.1698
4244,0.0399,-0.021,-9.1983
4245,-0.0037,-0.0434,-9.1672
4246,0.0699,0.001,-9.1495
4247,0.0673,0.0012,-9.165
4248,0.0133,-0.052,-9.1557
4249,0.0609,-0.0356,-9.137
4250,0.0647,-0.0141,-9.1534
4251,-0.0064,-0.0357,-9.162
4252,0.0386,-0.0357,-9.1433
4253,0.0761,-0.0057,-9.131
4254,0.0062,-0.0227,-9.1418
4255,0.0461,-0.0224,-9.1538
4256,0.0821,-0.0015,-9.1675
4257,-0.0062,-0.0415,-9.1808
4258,0.0262,-0.0488,-9.1764
4259,0.078,-0.022,-9.192
4260,-0.0056,-0.0432,-9.2183
4261,0.0108,-0.056,-9.2164
4262,0.0671,-0.0264,-9.1774
4263,-0.007,-0.0164,-9.1619
4264,-0.0073,-0.0367,-9.1762
4265,0.068,-0.0374,-9.1601
4266,0.0118,-0.0407,-9.152
4267,-0.0132,-0.0332,-9.1587
4268,0.0463,-0.011,-9.1584
4269,0.0056,-0.025,-9.1706
4270,-0.0131,-0.0597,-9.1652
4271,0.0472,-0.0384,-9.1262
4272,0.0064,-0.0132,-9.1214
4273,-0.0439,-0.0275,-9.1626
4274,0.023,-0.014,-9.1894
4275,0.0088,-0.0159,-9.1806
4276,-0.0585,-0.0357,-9.1756
4277,0.0046,-0.0145,-9.167
4278,0.0108,-0.002,-9.1508
4279,-0.0492,-0.0297,-9.1535
4280,0.0154,-0.0102,-9.1717
4281,0.0226,0.0083,-9.1936
4282,-0.0596,-0.0257,-9.1981
4283,-0.0175,-0.017,-9.1783
4284,0.0115,-0.004,-9.1565
4285,-0.0505,-0.0218,-9.1383
4286,-0.0063,-0.013,-9.1257
4287,0.0219,-0.0076,-9.1423
4288,-0.071,-0.0309,-9.1412
4289,-0.0396,-0.0113,-9.1318
4290,0.0322,0.0048,-9.1621
4291,-0.0299,-0.0293,-9.1669
4292,-0.0195,-0.0085,-9.1394
4293,0.0391,0.0206,-9.1233
4294,-0.0279,-0.0218,-9.1419
4295,-0.0465,-0.0392,-9.1626
4296,0.0205,-0.0145,-9.1621
4297,-0.024,-0.0301,-9.1796
