,xAcc,yAcc,zAcc
2444,4.7174,0.71,-7.9719
2445,4.7302,0.7047,-7.9456
2446,4.7926,0.7393,-7.945
2447,4.7069,0.7347,-7.9471
2448,4.6823,0.7137,-7.8974
2449,4.7617,0.7388,-7.8939
2450,4.7154,0.7432,-7.9387
2451,4.6705,0.709,-7.9447
2452,4.7457,0.7085,-7.959
2453,4.7248,0.7115,-7.9498
2454,4.6813,0.7004,-7.8771
2455,4.7644,0.7582,-7.8486
2456,4.7551,0.8068,-7.8691
2457,4.7043,0.7935,-7.8809
2458,4.7653,0.8022,-7.8949
2459,4.7737,0.8143,-7.9264
2460,4.744,0.8148,-7.9529
2461,4.8074,0.8238,-7.9398
2462,4.8075,0.8203,-7.9183
2463,4.7134,0.7718,-7.8917
2464,4.745,0.757,-7.887
2465,4.7897,0.7476,-7.9149
2466,4.7252,0.6979,-7.9315
2467,4.7601,0.7046,-7.9368
2468,4.8043,0.7603,-7.9341
2469,4.7318,0.759,-7.9361
2470,4.7686,0.7501,-7.9397
2471,4.8415,0.7647,-7.9216
2472,4.7788,0.7273,-7.9219
2473,4.7617,0.7016,-7.9637
2474,4.8036,0.7315,-7.9681
2475,4.7516,0.7284,-7.9169
2476,4.7596,0.712,-7.9092
2477,4.8358,0.7257,-7.9298
2478,4.7756,0.7049,-7.9063
2479,4.7563,0.6776,-7.9061
2480,4.8396,0.6977,-7.949
2481,4.7996,0.6935,-7.9541
2482,4.7585,0.6679,-7.9366
2483,4.823,0.6936,-7.9337
2484,4.781,0.6844,-7.9349
2485,4.7303,0.6404,-7.9733
2486,4.8114,0.6638,-8.007
2487,4.7916,0.6649,-7.9902
2488,4.7356,0.6337,-7.9678
2489,4.8048,0.6785,-7.961
2490,4.8025,0.7125,-7.9692
2491,4.7671,0.6958,-7.9821
2492,4.8461,0.7042,-7.9525
2493,4.8422,0.7278,-7.9118
2494,4.7603,0.7297,-7.9229
2495,4.8138,0.7304,-7.9172
2496,4.8306,0.7225,-7.8863
2497,4.755,0.6864,-7.8956
2498,4.7909,0.6781,-7.9069
2499,4.8242,0.6816,-7.903
2500,4.7633,0.6582,-7.888
2501,4.789,0.6588,-7.9149
2502,4.8394,0.6888,-7.9488
2503,4.7716,0.693,-7.9075
2504,4.7769,0.6884,-7.8932
2505,4.8379,0.6903,-7.9193
2506,4.7751,0.673,-7.9235
2507,4.7701,0.654,-7.9313
2508,4.8225,0.6719,-7.911
2509,4.7453,0.6628,-7.8814
2510,4.7417,0.6454,-7.8394
2511,4.8166,0.6808,-7.7996
2512,4.7588,0.6687,-7.8171
2513,4.7522,0.6509,-7.81
2514,4.8499,0.6928,-7.8109
2515,4.8327,0.7111,-7.8343
2516,4.7899,0.7025,-7.8271
2517,4.8605,0.735,-7.8554
2518,4.8358,0.7375,-7.8994
2519,4.7807,0.7193,-7.9082
2520,4.8597,0.7436,-7.9041
2521,4.8588,0.757,-7.9268
2522,4.7968,0.7385,-7.9507
2523,4.8587,0.7397,-7.9485
2524,4.8785,0.7639,-7.9249
2525,4.8122,0.7385,-7.9046
2526,4.8673,0.7485,-7.8911
2527,4.8751,0.796,-7.896
2528,4.8213,0.7664,-7.8923
2529,4.8735,0.7549,-7.8473
2530,4.8758,0.7763,-7.8393
2531,4.8098,0.7396,-7.8475
2532,4.8457,0.726,-7.8374
2533,4.898,0.7551,-7.8663
2534,4.8495,0.7374,-7.9119
2535,4.8547,0.7299,-7.9256
2536,4.8952,0.7581,-7.9229
2537,4.8334,0.7299,-7.9033
2538,4.832,0.7056,-7.8801
2539,4.8777,0.7271,-7.8649
2540,4.801,0.7159,-7.8551
2541,4.8111,0.7003,-7.8483
2542,4.8895,0.7201,-7.836
2543,4.8241,0.7296,-7.767
2544,4.8088,0.7315,-7.7108
2545,4.8813,0.7734,-7.7309
2546,4.8506,0.7871,-7.7616
2547,4.8257,0.7749,-7.7651
2548,4.9084,0.7932,-7.7793
2549,4.8828,0.7737,-7.8072
2550,4.821,0.7282,-7.8315
2551,4.8828,0.7138,-7.8408
2552,4.8502,0.6906,-7.8408
2553,4.8006,0.6849,-7.8358
2554,4.8808,0.7217,-7.8387
2555,4.8769,0.7362,-7.8445
2556,4.8242,0.7318,-7.8409
2557,4.8934,0.7514,-7.874
2558,4.9049,0.7754,-7.8941
2559,4.8323,0.7357,-7.8707
2560,4.8689,0.7169,-7.8566
2561,4.8825,0.7385,-7.8868
2562,4.8127,0.7201,-7.8882
2563,4.8429,0.7055,-7.8845
2564,4.8651,0.6879,-7.9092
2565,4.7917,0.675,-7.893
2566,4.838,0.6952,-7.8805
2567,4.9085,0.7191,-7.8595
2568,4.8688,0.7286,-7.8175
2569,4.89,0.7329,-7.8057
2570,4.9296,0.7482,-7.7895
2571,4.8856,0.7398,-7.7876
2572,4.8907,0.7094,-7.8056
2573,4.9276,0.72,-7.8112
2574,4.867,0.7152,-7.8286
2575,4.8543,0.7001,-7.8498
2576,4.9327,0.7301,-7.834
2577,4.9081,0.7407,-7.8161
2578,4.8895,0.7149,-7.8095
2579,4.9403,0.6937,-7.8241
2580,4.8888,0.6632,-7.8653
2581,4.8487,0.6469,-7.8661
2582,4.9236,0.6816,-7.8612
2583,4.9019,0.7059,-7.8439
2584,4.8521,0.6988,-7.8258
2585,4.9154,0.7262,-7.844
2586,4.8951,0.7296,-7.8689
2587,4.8622,0.7043,-7.8841
2588,4.9295,0.7316,-7.8722
2589,4.913,0.7373,-7.8487
2590,4.8595,0.7062,-7.8323
2591,4.9227,0.7386,-7.8188
2592,4.949,0.7776,-7.8134
2593,4.8952,0.7606,-7.7901
2594,4.9335,0.7776,-7.797
2595,4.9542,0.7669,-7.8137
2596,4.8821,0.7242,-7.7879
2597,4.9258,0.7347,-7.7942
2598,4.9674,0.7576,-7.8246
2599,4.8907,0.7298,-7.8208
2600,4.905,0.6971,-7.8192
2601,4.9302,0.6957,-7.8221
2602,4.8521,0.6728,-7.8119
2603,4.8732,0.6814,-7.8254
2604,4.9203,0.7048,-7.8441
2605,4.8421,0.6685,-7.8148
2606,4.8399,0.6708,-7.8003
2607,4.9247,0.7335,-7.8053
2608,4.8934,0.7438,-7.797
2609,4.8769,0.745,-7.8203
2610,4.9299,0.8006,-7.8216
2611,4.8983,0.8334,-7.7974
2612,4.8977,0.8224,-7.8036
2613,4.9681,0.8432,-7.8332
2614,4.9562,0.8345,-7.8543
2615,4.9463,0.8126,-7.8589
2616,5.0059,0.8398,-7.8754
2617,4.9604,0.8338,-7.8945
2618,4.9117,0.7945,-7.904
2619,4.9895,0.7965,-7.9058
2620,4.968,0.8113,-7.8911
2621,4.8957,0.755,-7.8907
2622,4.9711,0.7088,-7.8985
2623,4.9925,0.7226,-7.8838
2624,4.9309,0.7159,-7.8747
2625,4.9863,0.7211,-7.8688
2626,4.9888,0.7493,-7.8221
2627,4.9123,0.7199,-7.7933
2628,4.9695,0.6957,-7.8205
2629,4.992,0.6828,-7.8381
2630,4.8961,0.64,-7.7946
2631,4.9338,0.6618,-7.7486
2632,4.9976,0.7203,-7.7352
2633,4.9332,0.7043,-7.7187
2634,4.9387,0.6926,-7.7065
2635,4.9675,0.6741,-7.7024
2636,4.9095,0.6535,-7.6841
2637,4.9336,0.6891,-7.6955
2638,5.0012,0.7221,-7.722
2639,4.9565,0.7177,-7.7261
2640,4.9446,0.7316,-7.7236
2641,4.9983,0.762,-7.7272
2642,4.9541,0.7287,-7.7589
2643,4.9259,0.7044,-7.7811
2644,4.9783,0.7317,-7.7981
2645,4.9376,0.7214,-7.7964
2646,4.903,0.7234,-7.7984
2647,4.9703,0.7608,-7.7985
2648,4.9448,0.7413,-7.8049
2649,4.9152,0.7355,-7.8409
2650,4.9884,0.7704,-7.8601
2651,4.9635,0.7786,-7.8547
2652,4.9081,0.7561,-7.8557
2653,4.9879,0.7825,-7.8489
2654,4.9968,0.8241,-7.8626
2655,4.9318,0.8021,-7.8957
2656,4.9749,0.7828,-7.9006
2657,4.9879,0.7807,-7.8902
2658,4.9399,0.7375,-7.8883
2659,4.9825,0.7426,-7.9216
2660,5.0143,0.7669,-7.9389
2661,4.9474,0.7434,-7.9511
2662,4.9772,0.7635,-7.9296
2663,5.0212,0.7741,-7.8881
2664,4.9626,0.7479,-7.8867
2665,4.9769,0.765,-7.8877
2666,4.9982,0.8121,-7.8668
2667,4.9203,0.7987,-7.8313
2668,4.9232,0.7684,-7.8024
2669,4.9586,0.7793,-7.8055
2670,4.8798,0.768,-7.8021
2671,4.8842,0.7724,-7.7875
2672,4.9629,0.804,-7.78
2673,4.9302,0.7726,-7.7811
2674,4.9403,0.7354,-7.7652
2675,5.0037,0.7578,-7.7258
2676,4.947,0.7574,-7.7091
2677,4.9171,0.7332,-7.703
2678,4.9924,0.7439,-7.7001
2679,4.9778,0.7443,-7.7061
2680,4.9525,0.7386,-7.7326
2681,5.0343,0.76,-7.7721
2682,5.0202,0.7548,-7.8128
2683,4.9663,0.7315,-7.8697
2684,5.0427,0.7332,-7.8904
2685,5.0561,0.7248,-7.8597
2686,4.9846,0.7109,-7.8302
2687,5.0163,0.708,-7.8276
2688,5.0322,0.7202,-7.8342
2689,4.977,0.7173,-7.841
2690,5.0337,0.739,-7.8344
2691,5.0505,0.7717,-7.8212
2692,4.9638,0.7434,-7.831
2693,5.0096,0.7471,-7.8172
2694,5.0596,0.7825,-7.7993
2695,5.0037,0.7706,-7.768
2696,5.0229,0.766,-7.7122
2697,5.0757,0.7876,-7.6966
2698,5.03,0.7697,-7.7042
2699,5.0365,0.7642,-7.6968
2700,5.0723,0.7793,-7.6852
2701,5.0029,0.7543,-7.6935
2702,5.0297,0.7588,-7.7173
2703,5.0874,0.8058,-7.6991
2704,5.01,0.7993,-7.6587
2705,5.0103,0.8026,-7.6697
2706,5.0799,0.8334,-7.6839
2707,5.0423,0.7972,-7.6967
2708,5.0269,0.7671,-7.7208
2709,5.0805,0.7927,-7.7209
2710,5.0316,0.7962,-7.718
2711,5.0005,0.7687,-7.7183
2712,5.0745,0.8002,-7.7355
2713,5.057,0.8224,-7.7449
2714,5.0317,0.8056,-7.7561
2715,5.1052,0.8414,-7.7776
2716,5.081,0.8406,-7.7677
2717,5.036,0.8052,-7.755
2718,5.1112,0.8193,-7.7277
2719,5.0979,0.8115,-7.7325
2720,5.0223,0.7827,-7.7853
2721,5.0915,0.7892,-7.8214
2722,5.1002,0.7705,-7.79
2723,5.0202,0.7425,-7.7394
2724,5.0674,0.7782,-7.7339
2725,5.0862,0.7989,-7.7125
2726,5.0277,0.7757,-7.7127
2727,5.0563,0.7894,-7.7186
2728,5.097,0.7864,-7.7093
2729,5.0545,0.7384,-7.6779
2730,5.0491,0.7608,-7.615
2731,5.0698,0.7843,-7.608
2732,5.0125,0.7442,-7.6083
2733,5.0103,0.7411,-7.5945
2734,5.071,0.7529,-7.6188
2735,5.0314,0.7217,-7.6257
2736,5.0348,0.7266,-7.6304
2737,5.1215,0.7757,-7.671
2738,5.0716,0.7577,-7.6946
2739,5.0408,0.7251,-7.6946
2740,5.1177,0.7539,-7.7339
2741,5.0822,0.7651,-7.7563
2742,5.0526,0.7478,-7.7374
2743,5.134,0.7521,-7.733
2744,5.1023,0.7577,-7.7429
2745,5.0626,0.7649,-7.7327
2746,5.1451,0.7909,-7.7289
2747,5.128,0.8022,-7.7235
2748,5.0838,0.8033,-7.69
2749,5.1521,0.8374,-7.684
2750,5.1601,0.8606,-7.7025
2751,5.1079,0.8389,-7.6946
2752,5.1565,0.8555,-7.6764
2753,5.1748,0.8666,-7.6891
2754,5.103,0.816,-7.6848
2755,5.1347,0.8273,-7.6621
2756,5.1643,0.8568,-7.6359
2757,5.0969,0.8333,-7.623
2758,5.1173,0.8468,-7.6789
2759,5.1688,0.8715,-7.6813
2760,5.1181,0.8387,-7.6341
2761,5.1101,0.8128,-7.6571
2762,5.1381,0.806,-7.665
2763,5.0978,0.7941,-7.66
2764,5.1241,0.8135,-7.6657
2765,5.1653,0.8187,-7.6568
2766,5.0979,0.7853,-7.6536
2767,5.1042,0.7886,-7.654
2768,5.1661,0.8469,-7.671
2769,5.121,0.8652,-7.6691
2770,5.1294,0.8337,-7.6555
2771,5.191,0.8296,-7.703
2772,5.1305,0.8141,-7.7384
2773,5.1213,0.7866,-7.7219
2774,5.2225,0.8042,-7.7062
2775,5.1876,0.8176,-7.7267
2776,5.1514,0.8071,-7.7504
2777,5.2386,0.8206,-7.7226
2778,5.2241,0.8128,-7.6987
2779,5.1763,0.7905,-7.7175
2780,5.2246,0.828,-7.7501
2781,5.2037,0.8396,-7.7471
2782,5.1608,0.8243,-7.7163
2783,5.2339,0.8406,-7.7264
2784,5.2391,0.8348,-7.7286
2785,5.1825,0.8275,-7.7039
2786,5.2622,0.853,-7.6829
2787,5.2919,0.8627,-7.6616
2788,5.2119,0.8464,-7.6582
2789,5.2389,0.8488,-7.6388
2790,5.243,0.86,-7.6409
2791,5.1482,0.8282,-7.6677
2792,5.1814,0.7903,-7.6323
2793,5.2237,0.7637,-7.6408
2794,5.1329,0.6916,-7.6569
2795,5.1254,0.6757,-7.6272
2796,5.1721,0.7163,-7.6452
2797,5.1255,0.6889,-7.6519
2798,5.1403,0.6646,-7.6413
2799,5.1761,0.6951,-7.6428
2800,5.1039,0.7129,-7.6357
2801,5.1091,0.7206,-7.5989
2802,5.1766,0.7463,-7.553
2803,5.1441,0.7489,-7.5395
2804,5.1657,0.7528,-7.5748
2805,5.271,0.7859,-7.6232
2806,5.2448,0.7998,-7.6351
2807,5.206,0.7903,-7.6573
2808,5.2296,0.8231,-7.6689
2809,5.1626,0.8439,-7.6674
2810,5.1383,0.8245,-7.6909
2811,5.2222,0.8396,-7.687
2812,5.2022,0.8286,-7.6908
2813,5.1561,0.8117,-7.7016
2814,5.2293,0.8391,-7.7
2815,5.2305,0.8563,-7.707
2816,5.1898,0.8486,-7.7181
2817,5.2635,0.8867,-7.6944
2818,5.2573,0.9013,-7.673
2819,5.1939,0.8676,-7.6676
2820,5.256,0.8916,-7.6556
2821,5.2581,0.9055,-7.6775
2822,5.1939,0.8689,-7.7025
2823,5.2367,0.8596,-7.6848
2824,5.2503,0.863,-7.6403
2825,5.1963,0.86,-7.6073
2826,5.2555,0.8908,-7.5823
2827,5.2923,0.9313,-7.5887
2828,5.2169,0.9305,-7.57
2829,5.2512,0.9535,-7.5371
2830,5.2934,0.9697,-7.5348
2831,5.2293,0.9251,-7.5292
2832,5.2462,0.8963,-7.5115
2833,5.2837,0.9038,-7.4985
2834,5.2329,0.891,-7.5139
2835,5.2421,0.8889,-7.5287
2836,5.296,0.8963,-7.5227
2837,5.2378,0.8417,-7.5136
2838,5.2079,0.8479,-7.5045
2839,5.2694,0.908,-7.4889
2840,5.2291,0.9075,-7.4841
2841,5.1958,0.8584,-7.4878
2842,5.2674,0.8398,-7.5262
2843,5.2464,0.8467,-7.5652
2844,5.2179,0.8329,-7.5726
2845,5.2834,0.8272,-7.5987
2846,5.2642,0.824,-7.6091
2847,5.2308,0.8178,-7.619
2848,5.2904,0.8395,-7.6235
2849,5.271,0.8582,-7.5961
2850,5.2167,0.8288,-7.5968
2851,5.2881,0.8405,-7.632
2852,5.2928,0.8567,-7.6506
2853,5.2286,0.8131,-7.622
2854,5.2965,0.8067,-7.6194
2855,5.3133,0.8266,-7.6302
2856,5.2169,0.8108,-7.5904
2857,5.2568,0.8154,-7.5831
2858,5.3094,0.8295,-7.6095
2859,5.2391,0.8196,-7.589
2860,5.2708,0.8558,-7.5618
2861,5.3096,0.8671,-7.5801
2862,5.2351,0.8285,-7.6074
2863,5.25,0.8312,-7.6027
2864,5.29,0.8606,-7.6032
2865,5.228,0.8439,-7.6081
2866,5.23,0.8319,-7.6185
2867,5.2966,0.8578,-7.6158
2868,5.2557,0.8443,-7.5873
2869,5.2413,0.8399,-7.5874
2870,5.3134,0.8716,-7.5665
2871,5.2739,0.8553,-7.5287
2872,5.2477,0.8184,-7.5374
2873,5.3248,0.8398,-7.5448
2874,5.3041,0.852,-7.5448
2875,5.2794,0.8075,-7.5796
2876,5.3489,0.7535,-7.6263
2877,5.3197,0.6963,-7.6653
2878,5.2602,0.7189,-7.699
2879,5.308,0.805,-7.6923
2880,5.3033,0.8211,-7.6639
2881,5.2775,0.7858,-7.6503
2882,5.3585,0.7695,-7.617
2883,5.3605,0.7789,-7.5935
2884,5.2838,0.7766,-7.5576
2885,5.3436,0.7908,-7.5462
2886,5.359,0.8081,-7.5992
2887,5.2903,0.7703,-7.6554
2888,5.3624,0.7471,-7.6786
2889,5.3934,0.7596,-7.659
2890,5.2989,0.7849,-7.6148
2891,5.3071,0.8595,-7.5323
2892,5.307,0.9193,-7.4979
2893,5.203,0.9045,-7.5151
2894,5.2314,0.9092,-7.5186
2895,5.2973,0.9524,-7.5178
2896,5.2259,0.9325,-7.505
2897,5.2339,0.8942,-7.5267
2898,5.29,0.8956,-7.5613
2899,5.1907,0.8743,-7.5406
2900,5.1749,0.8482,-7.5313
2901,5.2627,0.852,-7.5446
2902,5.2059,0.8099,-7.5529
2903,5.1635,0.7796,-7.5637
2904,5.2166,0.8156,-7.5762
2905,5.1965,0.7967,-7.6151
2906,5.1826,0.773,-7.6056
2907,5.2553,0.8165,-7.5516
2908,5.2516,0.8377,-7.5364
2909,5.2316,0.855,-7.5481
2910,5.286,0.9126,-7.5533
2911,5.2559,0.9401,-7.5408
2912,5.2147,0.9322,-7.5562
2913,5.2902,0.929,-7.5929
2914,5.2839,0.9018,-7.5936
2915,5.2263,0.8465,-7.5885
2916,5.2939,0.8497,-7.6053
2917,5.2993,0.8795,-7.6127
2918,5.2493,0.8847,-7.6122
2919,5.306,0.9043,-7.613
2920,5.3097,0.927,-7.6253
2921,5.2491,0.9331,-7.6694
2922,5.3004,0.9617,-7.685
2923,5.3401,0.9838,-7.6739
2924,5.2896,0.9503,-7.6607
2925,5.3183,0.9582,-7.6196
2926,5.3602,0.9909,-7.5845
2927,5.3008,0.9755,-7.5904
2928,5.3124,0.9539,-7.6206
2929,5.3537,0.9428,-7.608
2930,5.2913,0.8843,-7.5778
2931,5.3073,0.8528,-7.583
2932,5.3661,0.879,-7.5772
2933,5.2828,0.8656,-7.5683
2934,5.2634,0.8489,-7.5715
2935,5.3508,0.8673,-7.5745
2936,5.3143,0.8461,-7.6143
2937,5.2836,0.8315,-7.646
2938,5.3546,0.8416,-7.6612
2939,5.3067,0.8081,-7.6792
2940,5.2455,0.7562,-7.6708
2941,5.3052,0.771,-7.6451
2942,5.2719,0.8187,-7.6684
2943,5.2395,0.8156,-7.6677
2944,5.3281,0.8393,-7.6108
2945,5.3164,0.8773,-7.5699
2946,5.2585,0.8922,-7.5357
2947,5.3394,0.9138,-7.54
2948,5.3527,0.9209,-7.5711
2949,5.285,0.8864,-7.5601
2950,5.3233,0.8748,-7.5352
2951,5.3289,0.8821,-7.5319
2952,5.269,0.8627,-7.5038
2953,5.309,0.875,-7.4851
2954,5.3158,0.9023,-7.4743
2955,5.2425,0.8892,-7.4728
2956,5.2811,0.8962,-7.5227
2957,5.3118,0.9112,-7.5841
2958,5.2623,0.8529,-7.598
2959,5.2999,0.8314,-7.6025
2960,5.3365,0.8721,-7.598
2961,5.2611,0.8574,-7.575
2962,5.2558,0.8399,-7.5729
2963,5.3048,0.8536,-7.5855
2964,5.2624,0.8445,-7.5758
2965,5.2815,0.8732,-7.5748
2966,5.3568,0.9301,-7.596
2967,5.3173,0.9476,-7.5739
2968,5.3103,0.9576,-7.5372
2969,5.3518,0.9607,-7.5226
2970,5.319,0.9342,-7.536
2971,5.3156,0.9194,-7.5637
2972,5.3676,0.9564,-7.5633
2973,5.3407,0.9686,-7.5471
2974,5.3182,0.9576,-7.5561
2975,5.3904,0.9872,-7.583
2976,5.363,0.9939,-7.5899
2977,5.318,0.9629,-7.5672
2978,5.3905,0.9691,-7.569
2979,5.3695,0.9457,-7.5705
2980,5.3141,0.9059,-7.5707
2981,5.3692,0.9277,-7.5751
2982,5.365,0.938,-7.5397
2983,5.3091,0.9137,-7.5051
2984,5.3626,0.9114,-7.5124
2985,5.3772,0.9018,-7.5161
2986,5.301,0.836,-7.5312
2987,5.3331,0.8291,-7.5511
2988,5.357,0.8775,-7.5333
2989,5.3022,0.8473,-7.5386
2990,5.3396,0.8591,-7.5581
2991,5.3855,0.9164,-7.529
2992,5.3243,0.8952,-7.4961
2993,5.3265,0.8927,-7.4851
2994,5.3614,0.9079,-7.4824
2995,5.3044,0.8734,-7.4721
2996,5.3237,0.8576,-7.467
2997,5.3685,0.8815,-7.4801
2998,5.3114,0.8928,-7.4524
2999,5.3091,0.9102,-7.4509
3000,5.4634,0.9235,-7.4712
3001,5.6107,0.7445,-7.578
3002,5.4559,0.9092,-7.573
3003,5.3441,1.2859,-7.271
3004,5.3917,1.2045,-7.246
3005,5.4136,1.0673,-7.4472
3006,5.5043,1.0343,-7.4971
3007,5.4763,0.9848,-7.5375
3008,5.4159,0.9618,-7.6082
3009,5.4501,1.0149,-7.6477
3010,5.3935,1.0282,-7.6318
3011,5.2728,0.9614,-7.6061
3012,5.2755,0.8873,-7.6169
3013,5.2698,0.8056,-7.668
3014,5.2287,0.748,-7.6997
3015,5.2897,0.7562,-7.6847
3016,5.2933,0.7903,-7.6691
3017,5.2263,0.806,-7.6403
3018,5.2693,0.8496,-7.6182
3019,5.2951,0.864,-7.6011
3020,5.2513,0.8213,-7.5406
3021,5.3094,0.8662,-7.4987
3022,5.3709,0.9123,-7.4605
3023,5.314,0.8752,-7.4161
3024,5.3364,0.8926,-7.4528
3025,5.3832,0.95,-7.5117
3026,5.3262,0.9544,-7.5205
3027,5.3566,0.9298,-7.4957
3028,5.4254,0.9184,-7.5137
3029,5.354,0.8987,-7.5734
3030,5.3352,0.8829,-7.5872
3031,5.4087,0.8767,-7.5733
3032,5.3677,0.835,-7.5726
3033,5.3598,0.8342,-7.5707
3034,5.4211,0.8664,-7.5661
3035,5.3724,0.8652,-7.5462
3036,5.3461,0.8515,-7.5317
3037,5.4077,0.9017,-7.5298
3038,5.3762,0.9235,-7.4912
3039,5.3234,0.8808,-7.4803
3040,5.3751,0.8717,-7.5168
3041,5.3706,0.8541,-7.5502
3042,5.3358,0.8443,-7.542
3043,5.3911,0.8635,-7.564
3044,5.3729,0.8675,-7.5841
3045,5.3224,0.8576,-7.5646
3046,5.3769,0.8843,-7.5623
3047,5.3729,0.898,-7.5589
3048,5.3015,0.8853,-7.5866
3049,5.3384,0.8905,-7.6043
3050,5.349,0.8742,-7.5666
3051,5.2892,0.8583,-7.5537
3052,5.3422,0.8896,-7.5702
3053,5.3799,0.9505,-7.523
3054,5.3224,0.9698,-7.4598
3055,5.368,0.9635,-7.4526
3056,5.4076,0.9872,-7.469
3057,5.3275,0.9785,-7.456
3058,5.3484,0.9795,-7.464
3059,5.3968,1.0202,-7.5022
3060,5.3536,1.0098,-7.4803
3061,5.3693,1.0023,-7.437
3062,5.4056,1.0369,-7.434
3063,5.3464,1.0266,-7.437
3064,5.3481,0.9979,-7.411
3065,5.4094,1.0153,-7.4282
3066,5.3449,0.9823,-7.5062
3067,5.3253,0.9192,-7.5257
3068,5.4038,0.9183,-7.5276
3069,5.3781,0.9048,-7.5212
3070,5.3407,0.8973,-7.5091
3071,5.3942,0.9561,-7.5299
3072,5.3787,0.9695,-7.5184
3073,5.339,0.9501,-7.5094
3074,5.3996,0.9712,-7.5077
3075,5.3844,0.9533,-7.5282
3076,5.3369,0.9187,-7.5558
3077,5.4057,0.905,-7.563
3078,5.382,0.8825,-7.5567
3079,5.2989,0.8544,-7.5573
3080,5.3676,0.8728,-7.5842
3081,5.3856,0.9031,-7.5934
3082,5.3152,0.889,-7.5677
3083,5.3732,0.9014,-7.5525
3084,5.4039,0.9384,-7.5463
3085,5.3371,0.9323,-7.5319
3086,5.3872,0.9273,-7.5133
3087,5.4162,0.947,-7.5229
3088,5.3342,0.9212,-7.5417
3089,5.3768,0.9026,-7.5176
3090,5.4339,0.9464,-7.5142
3091,5.3625,0.9556,-7.5384
3092,5.373,0.9546,-7.5457
3093,5.4426,0.9978,-7.5035
3094,5.41,0.9734,-7.4592
3095,5.4204,0.9389,-7.4706
3096,5.4805,0.9481,-7.5051
3097,5.4055,0.8945,-7.5483
3098,5.3498,0.8898,-7.5624
3099,5.4009,0.9731,-7.553
3100,5.3698,0.9637,-7.5436
3101,5.3489,0.9187,-7.5554
3102,5.4041,0.9168,-7.5725
3103,5.3594,0.8832,-7.5556
3104,5.3166,0.8754,-7.5586
3105,5.3923,0.9107,-7.5659
3106,5.3718,0.9122,-7.5482
3107,5.3428,0.9015,-7.5224
3108,5.437,0.9383,-7.5167
3109,5.4301,0.9576,-7.5273
3110,5.3772,0.9389,-7.5192
3111,5.4413,0.9505,-7.5122
3112,5.4499,0.953,-7.4996
3113,5.3936,0.9344,-7.5035
3114,5.4701,0.9447,-7.5361
3115,5.4932,0.9681,-7.5495
3116,5.411,0.9693,-7.5564
3117,5.4596,0.9679,-7.5596
3118,5.49,0.9638,-7.533
3119,5.3989,0.9293,-7.5189
3120,5.4227,0.9257,-7.5456
3121,5.4838,0.9493,-7.5521
3122,5.4266,0.9322,-7.4996
3123,5.4202,0.9557,-7.478
3124,5.4246,0.9953,-7.4772
3125,5.3409,0.9414,-7.4533
3126,5.3289,0.9021,-7.4511
3127,5.3725,0.886,-7.4744
3128,5.3105,0.8237,-7.5036
3129,5.2863,0.7889,-7.508
3130,5.3674,0.8035,-7.4973
3131,5.3188,0.8002,-7.4963
3132,5.2846,0.8028,-7.4666
3133,5.3589,0.8432,-7.4348
3134,5.3339,0.8439,-7.4196
3135,5.3044,0.8338,-7.4362
3136,5.3755,0.8562,-7.4592
3137,5.3565,0.8609,-7.4422
3138,5.3144,0.8689,-7.4144
3139,5.4066,0.9153,-7.4151
3140,5.4012,0.9372,-7.4074
3141,5.3502,0.961,-7.3489
3142,5.4046,0.9953,-7.3205
3143,5.3942,0.9689,-7.3391
3144,5.3333,0.9107,-7.3764
3145,5.3974,0.8847,-7.4349
3146,5.4105,0.8731,-7.5056
3147,5.3301,0.88,-7.5543
3148,5.3838,0.9299,-7.5808
3149,5.4229,0.9637,-7.558
3150,5.3705,0.9388,-7.5177
3151,5.3955,0.9326,-7.4984
3152,5.4101,0.9566,-7.4818
3153,5.3563,0.9399,-7.4881
3154,5.3812,0.93,-7.5249
3155,5.4017,0.9554,-7.5523
3156,5.3388,0.9462,-7.5659
3157,5.3673,0.9393,-7.5735
3158,5.4345,0.9734,-7.5721
3159,5.3809,0.9585,-7.5796
3160,5.3736,0.9396,-7.5397
3161,5.4285,0.9569,-7.5373
3162,5.3857,0.9498,-7.576
3163,5.3962,0.9618,-7.5674
3164,5.4714,0.9805,-7.5601
3165,5.4062,0.9527,-7.5596
3166,5.3702,0.9439,-7.5749
3167,5.4439,0.9604,-7.5814
3168,5.4229,0.9545,-7.5741
3169,5.3872,0.9363,-7.5257
3170,5.4356,0.9464,-7.5199
3171,5.4129,0.9415,-7.5515
3172,5.3782,0.9302,-7.5492
3173,5.4426,0.9525,-7.5211
3174,5.4248,0.9581,-7.5216
3175,5.3708,0.9362,-7.5115
3176,5.4226,0.9249,-7.4752
3177,5.4266,0.9271,-7.51
3178,5.3708,0.9345,-7.5012
3179,5.4147,0.9532,-7.4801
3180,5.4291,0.9556,-7.4949
3181,5.3665,0.9336,-7.4898
3182,5.4179,0.9244,-7.4789
3183,5.4576,0.9058,-7.4999
3184,5.3759,0.8803,-7.5386
3185,5.4084,0.9017,-7.5531
3186,5.4632,0.9126,-7.5241
3187,5.3831,0.9087,-7.5042
3188,5.3886,0.9153,-7.531
3189,5.4284,0.9159,-7.5312
3190,5.356,0.8905,-7.538
