TimeStartup,TimeGps,TimeSyncIn,Yaw,Pitch,Roll,GyroX,GyroY,GyroZ,AccelX,AccelY,AccelZ,UncompAccX,UncompAccY,UncompAccZ,UncompGyroX,UncompGyroY,UncompGyroZ,MagX,MagY,MagZ,Temperature,Pressure
258982507000,258982507000,258982507000,-144.209,-000.088,+000.155,+00.000456,-00.000252,+00.000147,-00.0437,-00.0366,-09.7636,-00.0437,-00.0366,-09.7636,+00.000459,-00.000147,-00.001032,-0.544,+0.813,+1.239,+036.52,+100.08
258985007000,258985007000,258985007000,-144.209,-000.088,+000.155,-00.000366,+00.000471,-00.000196,+00.0062,-00.0200,-09.7822,+00.0062,-00.0200,-09.7822,-00.000363,+00.000576,-00.001375,-0.544,+0.813,+1.239,+036.52,+100.08
258987507000,258987507000,258987507000,-144.209,-000.087,+000.155,+00.000247,+00.000651,-00.000194,-00.0635,-00.0297,-09.7923,-00.0635,-00.0297,-09.7923,+00.000250,+00.000755,-00.001373,-0.540,+0.810,+1.244,+036.52,+100.10
258990007000,258990007000,258990007000,-144.209,-000.087,+000.155,+00.000438,+00.001211,+00.000045,-00.0739,-00.0348,-09.7656,-00.0739,-00.0348,-09.7656,+00.000441,+00.001316,-00.001135,-0.544,+0.811,+1.243,+036.52,+100.10
258992507000,258992507000,258992507000,-144.208,-000.088,+000.156,+00.000749,+00.001223,+00.000679,+00.0067,-00.0125,-09.7682,+00.0067,-00.0125,-09.7682,+00.000752,+00.001327,-00.000500,-0.544,+0.811,+1.243,+036.52,+100.10
258995007000,258995007000,258995007000,-144.209,-000.088,+000.156,+00.000924,-00.000265,+00.000113,-00.0337,-00.0386,-09.7691,-00.0337,-00.0386,-09.7691,+00.000927,-00.000161,-00.001066,-0.547,+0.814,+1.240,+036.52,+100.10
258997507000,258997507000,258997507000,-144.208,-000.088,+000.156,+00.000432,-00.000797,-00.000080,-00.0394,-00.0362,-09.7592,-00.0394,-00.0362,-09.7592,+00.000435,-00.000693,-00.001260,-0.547,+0.814,+1.240,+036.52,+100.09
259000007000,259000007000,259000007000,-144.208,-000.088,+000.156,+00.000292,+00.000355,+00.000292,+00.0151,+00.0036,-09.7722,+00.0151,+00.0036,-09.7722,+00.000294,+00.000459,-00.000888,-0.544,+0.810,+1.243,+036.52,+100.09
259002507000,259002507000,259002507000,-144.208,-000.088,+000.156,+00.001111,+00.000379,-00.000200,-00.0337,-00.0142,-09.7778,-00.0337,-00.0142,-09.7778,+00.001114,+00.000484,-00.001380,-0.543,+0.813,+1.239,+036.52,+100.08
259005010000,259005010000,259005010000,-144.208,-000.088,+000.156,+00.000983,+00.000033,-00.000327,-00.0322,-00.0265,-09.7834,-00.0322,-00.0265,-09.7834,+00.000986,+00.000138,-00.001506,-0.543,+0.813,+1.239,+036.52,+100.08
259007507000,259007507000,259007507000,-144.208,-000.088,+000.156,+00.000014,+00.000008,+00.000325,+00.0267,-00.0123,-09.7827,+00.0267,-00.0123,-09.7827,+00.000017,+00.000113,-00.000855,-0.543,+0.813,+1.241,+036.52,+100.08
259010007000,259010007000,259010007000,-144.208,-000.088,+000.156,-00.000182,+00.000163,+00.001061,-00.0349,-00.0146,-09.7646,-00.0349,-00.0146,-09.7646,-00.000179,+00.000267,-00.000118,-0.543,+0.813,+1.241,+036.52,+100.08
259012507000,259012507000,259012507000,-144.208,-000.088,+000.156,-00.000503,+00.000637,+00.000869,-00.0483,-00.0221,-09.7779,-00.0483,-00.0221,-09.7779,-00.000500,+00.000741,-00.000310,-0.546,+0.813,+1.241,+036.52,+100.09
259015007000,259015007000,259015007000,-144.208,-000.088,+000.156,-00.000628,-00.000257,+00.000091,+00.0256,-00.0095,-09.8061,+00.0256,-00.0095,-09.8061,-00.000626,-00.000152,-00.001088,-0.546,+0.813,+1.241,+036.52,+100.09
259017507000,259017507000,259017507000,-144.208,-000.087,+000.155,-00.000320,-00.000065,-00.000198,-00.0254,-00.0259,-09.7837,-00.0254,-00.0259,-09.7837,-00.000317,+00.000040,-00.001377,-0.541,+0.813,+1.241,+036.52,+100.09
259020007000,259020007000,259020007000,-144.208,-000.087,+000.156,+00.000780,+00.001193,-00.000130,-00.0189,-00.0419,-09.7711,-00.0189,-00.0419,-09.7711,+00.000783,+00.001298,-00.001309,-0.540,+0.813,+1.240,+036.52,+100.09
259022507000,259022507000,259022507000,-144.208,-000.087,+000.156,+00.001252,+00.000768,-00.000389,+00.0236,-00.0228,-09.7768,+00.0236,-00.0228,-09.7768,+00.001255,+00.000873,-00.001569,-0.540,+0.813,+1.240,+036.52,+100.09
259025007000,259025007000,259025007000,-144.208,-000.087,+000.156,+00.000903,+00.001354,-00.000958,-00.0527,-00.0468,-09.7650,-00.0527,-00.0468,-09.7650,+00.000906,+00.001459,-00.002137,-0.540,+0.814,+1.239,+036.52,+100.09
259027507000,259027507000,259027507000,-144.208,-000.088,+000.156,+00.000773,+00.000109,-00.000561,-00.0257,-00.0436,-09.7554,-00.0257,-00.0436,-09.7554,+00.000776,+00.000214,-00.001740,-0.540,+0.814,+1.239,+036.52,+100.09
259030007000,259030007000,259030007000,-144.208,-000.088,+000.157,+00.000803,-00.001181,+00.001033,+00.0379,-00.0272,-09.7588,+00.0379,-00.0272,-09.7588,+00.000806,-00.001076,-00.000146,-0.539,+0.809,+1.244,+036.52,+100.09
259032507000,259032507000,259032507000,-144.208,-000.087,+000.157,+00.001030,+00.000211,+00.000822,-00.0125,-00.0505,-09.7693,-00.0125,-00.0505,-09.7693,+00.001033,+00.000316,-00.000357,-0.545,+0.808,+1.243,+036.52,+100.09
259035007000,259035007000,259035007000,-144.208,-000.087,+000.157,+00.000993,+00.000398,-00.000121,-00.0030,-00.0304,-09.7758,-00.0030,-00.0304,-09.7758,+00.000996,+00.000503,-00.001300,-0.545,+0.808,+1.243,+036.52,+100.09
259037507000,259037507000,259037507000,-144.208,-000.087,+000.157,+00.000434,-00.000609,-00.000117,+00.0285,-00.0098,-09.7733,+00.0285,-00.0098,-09.7733,+00.000437,-00.000505,-00.001297,-0.543,+0.815,+1.245,+036.52,+100.09
259040007000,259040007000,259040007000,-144.208,-000.087,+000.157,-00.000174,-00.001309,+00.000021,-00.0350,-00.0373,-09.7612,-00.0350,-00.0373,-09.7612,-00.000171,-00.001204,-00.001158,-0.543,+0.815,+1.245,+036.52,+100.09
259042507000,259042507000,259042507000,-144.207,-000.087,+000.157,+00.000027,-00.000938,+00.000142,-00.0125,-00.0318,-09.7656,-00.0125,-00.0318,-09.7656,+00.000030,-00.000834,-00.001038,-0.543,+0.813,+1.241,+036.52,+100.09
259045007000,259045007000,259045007000,-144.207,-000.088,+000.157,-00.000180,-00.000633,+00.000177,+00.0240,-00.0116,-09.7918,+00.0240,-00.0116,-09.7918,-00.000177,-00.000529,-00.001003,-0.540,+0.814,+1.240,+036.52,+100.09
259047507000,259047507000,259047507000,-144.207,-000.087,+000.157,-00.000053,-00.000619,+00.000652,-00.0510,-00.0484,-09.7811,-00.0510,-00.0484,-09.7811,-00.000050,-00.000515,-00.000527,-0.540,+0.814,+1.240,+036.52,+100.09
259050007000,259050007000,259050007000,-144.207,-000.087,+000.157,+00.000798,-00.000403,+00.000388,-00.0137,-00.0487,-09.7566,-00.0137,-00.0487,-09.7566,+00.000801,-00.000299,-00.000792,-0.545,+0.816,+1.238,+036.52,+100.09
259052507000,259052507000,259052507000,-144.207,-000.087,+000.157,-00.000280,+00.000180,+00.000333,+00.0139,-00.0115,-09.7564,+00.0139,-00.0115,-09.7564,-00.000277,+00.000285,-00.000847,-0.545,+0.816,+1.238,+036.52,+100.08
259055007000,259055007000,259055007000,-144.207,-000.087,+000.157,-00.001656,+00.000040,+00.001242,-00.0753,-00.0202,-09.7821,-00.0753,-00.0202,-09.7821,-00.001653,+00.000145,+00.000062,-0.545,+0.810,+1.241,+036.52,+100.08
259057507000,259057507000,259057507000,-144.206,-000.088,+000.157,-00.000622,-00.000969,+00.001095,-00.0263,-00.0178,-09.7640,-00.0263,-00.0178,-09.7640,-00.000619,-00.000864,-00.000085,-0.543,+0.813,+1.241,+036.52,+100.09
259060007000,259060007000,259060007000,-144.206,-000.088,+000.157,+00.000488,-00.000812,+00.001064,+00.0066,+00.0093,-09.7363,+00.0066,+00.0093,-09.7363,+00.000491,-00.000708,-00.000115,-0.543,+0.813,+1.241,+036.52,+100.09
259062506000,259062506000,259062506000,-144.206,-000.088,+000.157,+00.000929,-00.000359,+00.000301,-00.0472,-00.0190,-09.7381,-00.0472,-00.0190,-09.7381,+00.000932,-00.000254,-00.000879,-0.540,+0.815,+1.240,+036.52,+100.09
259065007000,259065007000,259065007000,-144.206,-000.088,+000.157,+00.000639,-00.000580,-00.000492,-00.0098,-00.0232,-09.7470,-00.0098,-00.0232,-09.7470,+00.000642,-00.000476,-00.001672,-0.540,+0.815,+1.240,+036.52,+100.09
259067507000,259067507000,259067507000,-144.206,-000.088,+000.157,+00.000076,-00.001139,-00.000058,+00.0010,-00.0067,-09.7737,+00.0010,-00.0067,-09.7737,+00.000079,-00.001035,-00.001238,-0.541,+0.811,+1.239,+036.52,+100.09
259070007000,259070007000,259070007000,-144.206,-000.088,+000.157,+00.000359,-00.000835,+00.000177,-00.0503,-00.0304,-09.7741,-00.0503,-00.0304,-09.7741,+00.000362,-00.000731,-00.001003,-0.538,+0.808,+1.242,+036.52,+100.09
259072507000,259072507000,259072507000,-144.206,-000.089,+000.157,+00.000120,+00.000172,+00.000010,-00.0115,-00.0352,-09.7753,-00.0115,-00.0352,-09.7753,+00.000122,+00.000277,-00.001170,-0.538,+0.808,+1.242,+036.52,+100.09
259075007000,259075007000,259075007000,-144.206,-000.088,+000.157,-00.000355,+00.000997,-00.000953,+00.0022,-00.0370,-09.7506,+00.0022,-00.0370,-09.7506,-00.000352,+00.001102,-00.002133,-0.540,+0.813,+1.240,+036.52,+100.09
259077507000,259077507000,259077507000,-144.206,-000.088,+000.157,-00.000286,+00.001010,-00.000808,-00.0610,-00.0379,-09.7417,-00.0610,-00.0379,-09.7417,-00.000283,+00.001115,-00.001988,-0.540,+0.813,+1.240,+036.52,+100.09
259080007000,259080007000,259080007000,-144.206,-000.088,+000.157,+00.000093,-00.000478,+00.000088,-00.0180,-00.0124,-09.7597,-00.0180,-00.0124,-09.7597,+00.000096,-00.000373,-00.001092,-0.545,+0.813,+1.240,+036.52,+100.09
259082507000,259082507000,259082507000,-144.206,-000.088,+000.157,+00.000651,-00.000929,+00.000332,+00.0036,-00.0004,-09.7647,+00.0036,-00.0004,-09.7647,+00.000654,-00.000824,-00.000848,-0.545,+0.813,+1.240,+036.52,+100.09
259085007000,259085007000,259085007000,-144.206,-000.088,+000.157,+00.000824,-00.000411,+00.000264,-00.0638,-00.0326,-09.7614,-00.0638,-00.0326,-09.7614,+00.000827,-00.000307,-00.000916,-0.543,+0.816,+1.237,+036.52,+100.09
259087507000,259087507000,259087507000,-144.206,-000.089,+000.157,+00.000928,-00.000780,-00.000724,-00.0260,-00.0320,-09.7481,-00.0260,-00.0320,-09.7481,+00.000931,-00.000676,-00.001904,-0.549,+0.815,+1.238,+036.52,+100.07
259090007000,259090007000,259090007000,-144.207,-000.089,+000.157,+00.000444,-00.000236,-00.001380,-00.0135,-00.0135,-09.7724,-00.0135,-00.0135,-09.7724,+00.000447,-00.000131,-00.002560,-0.549,+0.815,+1.238,+036.52,+100.07
259092507000,259092507000,259092507000,-144.207,-000.089,+000.157,+00.000401,+00.000107,-00.000712,-00.0413,-00.0240,-09.7814,-00.0413,-00.0240,-09.7814,+00.000404,+00.000212,-00.001892,-0.544,+0.815,+1.240,+036.52,+100.09
259095007000,259095007000,259095007000,-144.207,-000.089,+000.157,+00.000641,-00.000027,-00.000424,+00.0394,-00.0158,-09.7544,+00.0394,-00.0158,-09.7544,+00.000644,+00.000078,-00.001604,-0.544,+0.815,+1.240,+036.52,+100.09
259097507000,259097507000,259097507000,-144.207,-000.088,+000.157,+00.000104,-00.000104,-00.000979,+00.0444,-00.0109,-09.7316,+00.0444,-00.0109,-09.7316,+00.000107,+00.000001,-00.002159,-0.539,+0.813,+1.241,+036.52,+100.09
259100007000,259100007000,259100007000,-144.207,-000.088,+000.157,-00.000650,-00.000578,-00.001022,-00.0224,-00.0426,-09.7449,-00.0224,-00.0426,-09.7449,-00.000647,-00.000474,-00.002202,-0.541,+0.813,+1.239,+036.52,+100.09
259102507000,259102507000,259102507000,-144.207,-000.089,+000.157,-00.000773,-00.000806,-00.000339,+00.0148,-00.0257,-09.7803,+00.0148,-00.0257,-09.7803,-00.000770,-00.000701,-00.001519,-0.541,+0.813,+1.239,+036.52,+100.09
259105007000,259105007000,259105007000,-144.207,-000.089,+000.157,+00.000011,-00.000886,-00.000069,+00.0154,-00.0084,-09.8094,+00.0154,-00.0084,-09.8094,+00.000014,-00.000782,-00.001249,-0.539,+0.816,+1.240,+036.52,+100.09
259107507000,259107507000,259107507000,-144.207,-000.088,+000.157,+00.000401,-00.000249,-00.000687,-00.0305,-00.0375,-09.7897,-00.0305,-00.0375,-09.7897,+00.000404,-00.000144,-00.001867,-0.539,+0.816,+1.240,+036.52,+100.09
259110007000,259110007000,259110007000,-144.207,-000.088,+000.157,+00.000060,+00.000186,-00.000484,+00.0222,-00.0197,-09.7543,+00.0222,-00.0197,-09.7543,+00.000063,+00.000291,-00.001664,-0.541,+0.811,+1.243,+036.52,+100.09
259112507000,259112507000,259112507000,-144.207,-000.088,+000.157,-00.000214,+00.000456,-00.000309,+00.0159,-00.0189,-09.7702,+00.0159,-00.0189,-09.7702,-00.000211,+00.000561,-00.001489,-0.539,+0.811,+1.243,+036.52,+100.09
259115007000,259115007000,259115007000,-144.207,-000.088,+000.156,-00.000544,-00.000001,-00.000287,-00.0389,-00.0250,-09.7650,-00.0389,-00.0250,-09.7650,-00.000541,+00.000103,-00.001467,-0.539,+0.811,+1.243,+036.52,+100.09
259117507000,259117507000,259117507000,-144.207,-000.088,+000.156,-00.000521,+00.000351,-00.000522,+00.0104,+00.0013,-09.7646,+00.0104,+00.0013,-09.7646,-00.000518,+00.000455,-00.001702,-0.543,+0.809,+1.239,+036.52,+100.08
259120007000,259120007000,259120007000,-144.207,-000.088,+000.156,-00.000659,+00.001620,-00.001027,-00.0026,-00.0290,-09.7898,-00.0026,-00.0290,-09.7898,-00.000656,+00.001725,-00.002207,-0.543,+0.809,+1.239,+036.52,+100.08
259122507000,259122507000,259122507000,-144.207,-000.088,+000.156,-00.000616,+00.001251,-00.000583,-00.0382,-00.0558,-09.8032,-00.0382,-00.0558,-09.8032,-00.000613,+00.001356,-00.001764,-0.541,+0.818,+1.243,+036.52,+100.08
259125007000,259125007000,259125007000,-144.207,-000.088,+000.156,-00.000099,-00.000170,+00.000047,+00.0256,-00.0087,-09.7919,+00.0256,-00.0087,-09.7919,-00.000096,-00.000065,-00.001133,-0.548,+0.813,+1.239,+036.52,+100.08
259127507000,259127507000,259127507000,-144.207,-000.087,+000.156,-00.000475,-00.000639,+00.000511,-00.0029,+00.0098,-09.7726,-00.0029,+00.0098,-09.7726,-00.000472,-00.000535,-00.000669,-0.548,+0.813,+1.239,+036.52,+100.08
259130007000,259130007000,259130007000,-144.207,-000.087,+000.156,-00.000158,-00.000133,+00.000195,-00.0407,-00.0140,-09.7779,-00.0407,-00.0140,-09.7779,-00.000155,-00.000029,-00.000985,-0.547,+0.813,+1.240,+036.52,+100.08
259132507000,259132507000,259132507000,-144.207,-000.087,+000.156,+00.000555,-00.000053,+00.000189,+00.0251,-00.0157,-09.8031,+00.0251,-00.0157,-09.8031,+00.000558,+00.000052,-00.000991,-0.547,+0.813,+1.240,+036.52,+100.09
259135007000,259135007000,259135007000,-144.207,-000.087,+000.156,+00.000711,+00.000119,+00.000080,-00.0084,-00.0279,-09.7767,-00.0084,-00.0279,-09.7767,+00.000714,+00.000223,-00.001100,-0.541,+0.813,+1.240,+036.52,+100.09
259137507000,259137507000,259137507000,-144.207,-000.087,+000.156,+00.000124,+00.000572,-00.000433,-00.0524,-00.0445,-09.7436,-00.0524,-00.0445,-09.7436,+00.000127,+00.000677,-00.001613,-0.540,+0.811,+1.240,+036.52,+100.08
259140007000,259140007000,259140007000,-144.207,-000.087,+000.156,+00.000155,+00.000213,+00.000496,+00.0190,-00.0257,-09.7616,+00.0190,-00.0257,-09.7616,+00.000159,+00.000317,-00.000684,-0.540,+0.811,+1.240,+036.52,+100.08
259142507000,259142507000,259142507000,-144.207,-000.087,+000.156,+00.000457,-00.000652,+00.000490,-00.0110,-00.0304,-09.7562,-00.0110,-00.0304,-09.7562,+00.000461,-00.000547,-00.000690,-0.545,+0.813,+1.234,+036.52,+100.08
259145007000,259145007000,259145007000,-144.207,-000.087,+000.156,-00.000093,-00.000806,-00.000835,-00.0587,-00.0504,-09.7553,-00.0587,-00.0504,-09.7553,-00.000090,-00.000701,-00.002016,-0.545,+0.813,+1.234,+036.52,+100.08
259147507000,259147507000,259147507000,-144.207,-000.088,+000.156,-00.000215,-00.000162,-00.000502,+00.0088,-00.0358,-09.7564,+00.0088,-00.0358,-09.7564,-00.000212,-00.000058,-00.001682,-0.548,+0.815,+1.239,+036.52,+100.08
259150007000,259150007000,259150007000,-144.207,-000.088,+000.156,-00.000122,-00.000338,+00.000463,-00.0282,-00.0398,-09.7552,-00.0282,-00.0398,-09.7552,-00.000119,-00.000234,-00.000717,-0.548,+0.815,+1.239,+036.52,+100.08
259152507000,259152507000,259152507000,-144.207,-000.088,+000.156,-00.000552,-00.000938,+00.000283,-00.0499,-00.0466,-09.7752,-00.0499,-00.0466,-09.7752,-00.000549,-00.000833,-00.000898,-0.538,+0.808,+1.246,+036.52,+100.06
259155007000,259155007000,259155007000,-144.206,-000.088,+000.156,-00.000323,-00.000214,+00.000562,+00.0095,-00.0034,-09.7778,+00.0095,-00.0034,-09.7778,-00.000320,-00.000109,-00.000618,-0.534,+0.810,+1.245,+036.52,+100.06
259157507000,259157507000,259157507000,-144.207,-000.088,+000.156,+00.000055,+00.000264,+00.000106,-00.0378,+00.0088,-09.7710,-00.0378,+00.0088,-09.7710,+00.000058,+00.000368,-00.001074,-0.534,+0.810,+1.245,+036.52,+100.07
259160007000,259160007000,259160007000,-144.207,-000.088,+000.156,+00.000382,-00.000132,-00.000151,-00.0475,-00.0141,-09.7705,-00.0475,-00.0141,-09.7705,+00.000385,-00.000028,-00.001332,-0.541,+0.815,+1.240,+036.52,+100.07
259162507000,259162507000,259162507000,-144.206,-000.088,+000.156,+00.000267,+00.000023,+00.000198,+00.0121,+00.0093,-09.7751,+00.0121,+00.0093,-09.7751,+00.000271,+00.000127,-00.000982,-0.541,+0.815,+1.240,+036.52,+100.09
259165007000,259165007000,259165007000,-144.206,-000.088,+000.156,+00.000687,+00.000621,-00.000206,-00.0301,-00.0218,-09.7648,-00.0301,-00.0218,-09.7648,+00.000690,+00.000726,-00.001386,-0.545,+0.814,+1.241,+036.52,+100.09
259167507000,259167507000,259167507000,-144.206,-000.088,+000.156,+00.000500,+00.000452,-00.000180,-00.0417,-00.0526,-09.7518,-00.0417,-00.0526,-09.7518,+00.000504,+00.000556,-00.001360,-0.552,+0.812,+1.235,+036.52,+100.08
259170007000,259170007000,259170007000,-144.206,-000.088,+000.156,-00.000522,+00.000320,-00.000525,+00.0138,-00.0166,-09.7610,+00.0138,-00.0166,-09.7610,-00.000519,+00.000425,-00.001705,-0.552,+0.812,+1.235,+036.52,+100.08
259172506000,259172506000,259172506000,-144.206,-000.087,+000.156,+00.000033,+00.001084,+00.000216,-00.0374,-00.0217,-09.7615,-00.0374,-00.0217,-09.7615,+00.000036,+00.001189,-00.000965,-0.547,+0.811,+1.238,+036.52,+100.09
259175007000,259175007000,259175007000,-144.206,-000.087,+000.156,+00.000313,+00.000950,+00.000557,-00.0398,-00.0240,-09.7636,-00.0398,-00.0240,-09.7636,+00.000316,+00.001054,-00.000623,-0.547,+0.811,+1.238,+036.52,+100.09
259177507000,259177507000,259177507000,-144.207,-000.088,+000.156,+00.000099,-00.000569,-00.000375,+00.0278,-00.0127,-09.7818,+00.0278,-00.0127,-09.7818,+00.000102,-00.000465,-00.001555,-0.543,+0.811,+1.241,+036.52,+100.09
259180007000,259180007000,259180007000,-144.207,-000.088,+000.156,+00.000583,-00.001532,-00.000783,-00.0250,-00.0256,-09.7896,-00.0250,-00.0256,-09.7896,+00.000586,-00.001428,-00.001963,-0.548,+0.814,+1.239,+036.52,+100.09
259182507000,259182507000,259182507000,-144.207,-000.088,+000.156,+00.000562,-00.000409,-00.000568,-00.0436,-00.0150,-09.7740,-00.0436,-00.0150,-09.7740,+00.000565,-00.000305,-00.001748,-0.548,+0.814,+1.239,+036.52,+100.10
259185007000,259185007000,259185007000,-144.207,-000.088,+000.156,-00.000249,+00.001323,-00.000019,+00.0103,-00.0139,-09.7665,+00.0103,-00.0139,-09.7665,-00.000245,+00.001428,-00.001200,-0.545,+0.814,+1.237,+036.52,+100.10
259187507000,259187507000,259187507000,-144.207,-000.087,+000.156,+00.000062,+00.001734,+00.000443,-00.0343,-00.0418,-09.7636,-00.0343,-00.0418,-09.7636,+00.000065,+00.001839,-00.000737,-0.545,+0.814,+1.237,+036.52,+100.09
259190007000,259190007000,259190007000,-144.207,-000.087,+000.155,-00.000688,+00.000492,-00.000004,-00.0425,-00.0333,-09.7418,-00.0425,-00.0333,-09.7418,-00.000684,+00.000596,-00.001184,-0.548,+0.814,+1.239,+036.52,+100.09
259192507000,259192507000,259192507000,-144.207,-000.088,+000.156,-00.000976,+00.000148,-00.000746,+00.0079,-00.0106,-09.7512,+00.0079,-00.0106,-09.7512,-00.000973,+00.000253,-00.001926,-0.538,+0.809,+1.245,+036.52,+100.08
259195007000,259195007000,259195007000,-144.207,-000.088,+000.156,+00.000512,+00.000598,-00.000390,-00.0317,-00.0340,-09.7750,-00.0317,-00.0340,-09.7750,+00.000515,+00.000702,-00.001571,-0.538,+0.809,+1.245,+036.52,+100.08
259197507000,259197507000,259197507000,-144.207,-000.088,+000.156,+00.001175,+00.000064,+00.000851,-00.0210,-00.0293,-09.7615,-00.0210,-00.0293,-09.7615,+00.001178,+00.000168,-00.000330,-0.534,+0.814,+1.240,+036.52,+100.09
259200007000,259200007000,259200007000,-144.207,-000.088,+000.156,+00.000489,+00.000273,+00.001019,+00.0202,-00.0086,-09.7641,+00.0202,-00.0086,-09.7641,+00.000492,+00.000377,-00.000161,-0.534,+0.814,+1.240,+036.52,+100.09
259202507000,259202507000,259202507000,-144.206,-000.087,+000.156,-00.000678,+00.000196,+00.000742,-00.0300,-00.0342,-09.7728,-00.0300,-00.0342,-09.7728,-00.000675,+00.000300,-00.000438,-0.548,+0.815,+1.243,+036.52,+100.09
259205007000,259205007000,259205007000,-144.206,-000.088,+000.156,+00.000148,-00.000850,+00.000369,-00.0128,-00.0330,-09.7492,-00.0128,-00.0330,-09.7492,+00.000151,-00.000745,-00.000811,-0.544,+0.816,+1.240,+036.52,+100.09
259207507000,259207507000,259207507000,-144.206,-000.087,+000.156,+00.000332,-00.000306,+00.000105,+00.0291,-00.0097,-09.7540,+00.0291,-00.0097,-09.7540,+00.000336,-00.000201,-00.001075,-0.544,+0.816,+1.240,+036.52,+100.08
259210007000,259210007000,259210007000,-144.206,-000.087,+000.156,-00.000577,+00.000214,+00.000179,-00.0499,-00.0391,-09.7706,-00.0499,-00.0391,-09.7706,-00.000573,+00.000319,-00.001001,-0.544,+0.811,+1.248,+036.52,+100.08
259212507000,259212507000,259212507000,-144.206,-000.088,+000.156,+00.000517,+00.000212,-00.000373,-00.0314,-00.0375,-09.7769,-00.0314,-00.0375,-09.7769,+00.000520,+00.000317,-00.001554,-0.544,+0.811,+1.248,+036.52,+100.08
259215007000,259215007000,259215007000,-144.206,-000.088,+000.156,+00.001462,+00.000149,-00.000442,+00.0275,-00.0025,-09.7895,+00.0275,-00.0025,-09.7895,+00.001465,+00.000254,-00.001622,-0.541,+0.813,+1.237,+036.52,+100.08
259217507000,259217507000,259217507000,-144.206,-000.087,+000.156,+00.000731,+00.000073,+00.000610,-00.0327,-00.0347,-09.7788,-00.0327,-00.0347,-09.7788,+00.000734,+00.000178,-00.000571,-0.541,+0.813,+1.237,+036.52,+100.08
259220007000,259220007000,259220007000,-144.206,-000.087,+000.156,-00.000263,+00.000047,+00.001042,-00.0119,-00.0501,-09.7686,-00.0119,-00.0501,-09.7686,-00.000260,+00.000151,-00.000139,-0.539,+0.814,+1.240,+036.52,+100.08
259222507000,259222507000,259222507000,-144.206,-000.087,+000.156,-00.001277,-00.000001,+00.000072,+00.0152,-00.0206,-09.7741,+00.0152,-00.0206,-09.7741,-00.001273,+00.000103,-00.001108,-0.547,+0.811,+1.240,+036.52,+100.08
259225007000,259225007000,259225007000,-144.206,-000.087,+000.156,-00.001577,+00.000139,-00.000223,-00.0522,-00.0180,-09.7755,-00.0522,-00.0180,-09.7755,-00.001573,+00.000243,-00.001404,-0.547,+0.811,+1.240,+036.52,+100.08
259227507000,259227507000,259227507000,-144.206,-000.088,+000.156,-00.000386,-00.000153,-00.000641,-00.0224,00.0000,-09.7772,-00.0224,00.0000,-09.7772,-00.000382,-00.000049,-00.001821,-0.551,+0.810,+1.240,+036.52,+100.08
259230007000,259230007000,259230007000,-144.206,-000.088,+000.156,+00.000445,-00.000516,-00.000474,+00.0062,+00.0091,-09.7778,+00.0062,+00.0091,-09.7778,+00.000448,-00.000411,-00.001655,-0.551,+0.810,+1.240,+036.52,+100.08
259232507000,259232507000,259232507000,-144.206,-000.088,+000.155,+00.000591,-00.001066,-00.000162,-00.0841,-00.0391,-09.7658,-00.0841,-00.0391,-09.7658,+00.000594,-00.000961,-00.001343,-0.543,+0.811,+1.239,+036.52,+100.09
259235007000,259235007000,259235007000,-144.206,-000.088,+000.155,-00.000180,-00.000361,-00.000619,-00.0459,-00.0350,-09.7728,-00.0459,-00.0350,-09.7728,-00.000177,-00.000256,-00.001800,-0.533,+0.815,+1.242,+036.52,+100.09
259237507000,259237507000,259237507000,-144.206,-000.088,+000.156,+00.000380,+00.000039,-00.000106,+00.0252,-00.0079,-09.7878,+00.0252,-00.0079,-09.7878,+00.000384,+00.000143,-00.001286,-0.533,+0.815,+1.242,+036.52,+100.09
259240007000,259240007000,259240007000,-144.206,-000.088,+000.156,+00.001255,-00.000620,+00.000062,-00.0303,-00.0310,-09.7697,-00.0303,-00.0310,-09.7697,+00.001259,-00.000515,-00.001118,-0.544,+0.809,+1.240,+036.52,+100.09
